[2026-08-10T13:17:16.874Z] COMPANY: "20 Microns Limited" | QUERIES: ["20 Microns Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.058Z] COMPANY: "NCC Limited" | QUERIES: ["NCC Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.059Z] COMPANY: "NCL Industries Limited" | QUERIES: ["NCL Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.060Z] COMPANY: "Naga Dhunseri Group Limited" | QUERIES: ["Naga Dhunseri Group Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.062Z] COMPANY: "Nandan Denim Limited" | QUERIES: ["Nandan Denim Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.062Z] COMPANY: "NDL Ventures Limited" | QUERIES: ["NDL Ventures Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.063Z] COMPANY: "Ndr Auto Components Limited" | QUERIES: ["Ndr Auto Components Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.065Z] COMPANY: "New Delhi Television Limited" | QUERIES: ["New Delhi Television Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.066Z] COMPANY: "Neelamalai Agro Industries Limited" | QUERIES: ["Neelamalai Agro Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.067Z] COMPANY: "North Eastern Carrying Corporation Limited" | QUERIES: ["North Eastern Carrying Corporation Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.070Z] COMPANY: "Nectar Lifesciences Limited" | QUERIES: ["Nectar Lifesciences Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.071Z] COMPANY: "Nelcast Limited" | QUERIES: ["Nelcast Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.073Z] COMPANY: "NELCO Limited" | QUERIES: ["NELCO Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.077Z] COMPANY: "Neogen Chemicals Limited" | QUERIES: ["Neogen Chemicals Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.079Z] COMPANY: "Nephrocare Health Services Limited" | QUERIES: ["Nephrocare Health Services Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 1ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.082Z] COMPANY: "Nesco Limited" | QUERIES: ["Nesco Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.085Z] COMPANY: "Nestle India Limited" | QUERIES: ["Nestle India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.087Z] COMPANY: "Netweb Technologies India Limited" | QUERIES: ["Netweb Technologies India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.088Z] COMPANY: "Network18 Media & Investments Limited" | QUERIES: ["Network18 Media & Investments Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.090Z] COMPANY: "Neuland Laboratories Limited" | QUERIES: ["Neuland Laboratories Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.091Z] COMPANY: "Newgen Software Technologies Limited" | QUERIES: ["Newgen Software Technologies Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.092Z] COMPANY: "Next Mediaworks Limited" | QUERIES: ["Next Mediaworks Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.092Z] COMPANY: "National Fertilizers Limited" | QUERIES: ["National Fertilizers Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.093Z] COMPANY: "Nakoda Group of Industries Limited" | QUERIES: ["Nakoda Group of Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.093Z] COMPANY: "NGL Fine-Chem Limited" | QUERIES: ["NGL Fine-Chem Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.097Z] COMPANY: "Narayana Hrudayalaya Ltd." | QUERIES: ["Narayana Hrudayalaya Ltd." official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.099Z] COMPANY: "NHPC Limited" | QUERIES: ["NHPC Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.102Z] COMPANY: "The New India Assurance Company Limited" | QUERIES: ["The New India Assurance Company Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.105Z] COMPANY: "NIBE Limited" | QUERIES: ["NIBE Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.105Z] COMPANY: "NRB Industrial Bearings Limited" | QUERIES: ["NRB Industrial Bearings Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.106Z] COMPANY: "NIIT Limited" | QUERIES: ["NIIT Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.106Z] COMPANY: "NIIT Learning Systems Limited" | QUERIES: ["NIIT Learning Systems Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.107Z] COMPANY: "Nila Infrastructures Limited" | QUERIES: ["Nila Infrastructures Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.109Z] COMPANY: "Nila Spaces Limited" | QUERIES: ["Nila Spaces Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.113Z] COMPANY: "Nile Limited" | QUERIES: ["Nile Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.117Z] COMPANY: "Nilkamal Limited" | QUERIES: ["Nilkamal Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.118Z] COMPANY: "Nimbus Projects Limited" | QUERIES: ["Nimbus Projects Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.119Z] COMPANY: "NINtec Systems Limited" | QUERIES: ["NINtec Systems Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.122Z] COMPANY: "Indo-National Limited" | QUERIES: ["Indo-National Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.126Z] COMPANY: "Niraj Cement Structurals Limited" | QUERIES: ["Niraj Cement Structurals Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.130Z] COMPANY: "Niraj Ispat Industries Limited" | QUERIES: ["Niraj Ispat Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.131Z] COMPANY: "Nirlon Limited" | QUERIES: ["Nirlon Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.135Z] COMPANY: "Nitco Limited" | QUERIES: ["Nitco Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.140Z] COMPANY: "Nitin Spinners Limited" | QUERIES: ["Nitin Spinners Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.141Z] COMPANY: "Nitiraj Engineers Limited" | QUERIES: ["Nitiraj Engineers Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.144Z] COMPANY: "Nitta Gelatin India Limited" | QUERIES: ["Nitta Gelatin India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.150Z] COMPANY: "Niva Bupa Health Insurance Company Limited" | QUERIES: ["Niva Bupa Health Insurance Company Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.153Z] COMPANY: "NK Industries Limited" | QUERIES: ["NK Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.157Z] COMPANY: "NLC India Limited" | QUERIES: ["NLC India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.158Z] COMPANY: "NMDC Limited" | QUERIES: ["NMDC Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.159Z] COMPANY: "NOCIL Limited" | QUERIES: ["NOCIL Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.161Z] COMPANY: "Noida Toll Bridge Company Limited" | QUERIES: ["Noida Toll Bridge Company Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.164Z] COMPANY: "Norben Tea & Exports Limited" | QUERIES: ["Norben Tea & Exports Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.166Z] COMPANY: "Northern Arc Capital Limited" | QUERIES: ["Northern Arc Capital Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.168Z] COMPANY: "Nova Agritech Limited" | QUERIES: ["Nova Agritech Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.169Z] COMPANY: "Novartis India Limited" | QUERIES: ["Novartis India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.172Z] COMPANY: "Network People Services Technologies Limited" | QUERIES: ["Network People Services Technologies Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.176Z] COMPANY: "N R Agarwal Industries Limited" | QUERIES: ["N R Agarwal Industries Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.179Z] COMPANY: "NRB Bearing Limited" | QUERIES: ["NRB Bearing Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.180Z] COMPANY: "Nupur Recyclers Limited" | QUERIES: ["Nupur Recyclers Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.183Z] COMPANY: "Nalwa Sons Investments Limited" | QUERIES: ["Nalwa Sons Investments Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.185Z] COMPANY: "NMDC Steel Limited" | QUERIES: ["NMDC Steel Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.187Z] COMPANY: "NTPC Limited" | QUERIES: ["NTPC Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.194Z] COMPANY: "NTPC Green Energy Limited" | QUERIES: ["NTPC Green Energy Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.196Z] COMPANY: "Nucleus Software Exports Limited" | QUERIES: ["Nucleus Software Exports Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.198Z] COMPANY: "Nureca Limited" | QUERIES: ["Nureca Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.204Z] COMPANY: "Nuvama Wealth Management Limited" | QUERIES: ["Nuvama Wealth Management Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.206Z] COMPANY: "Nuvoco Vistas Corporation Limited" | QUERIES: ["Nuvoco Vistas Corporation Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.210Z] COMPANY: "FSN E-Commerce Ventures Limited" | QUERIES: ["FSN E-Commerce Ventures Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.212Z] COMPANY: "Oriental Aromatics Limited" | QUERIES: ["Oriental Aromatics Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.219Z] COMPANY: "OBCL Limited" | QUERIES: ["OBCL Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.222Z] COMPANY: "Oberoi Realty Limited" | QUERIES: ["Oberoi Realty Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.227Z] COMPANY: "OCCL Limited" | QUERIES: ["OCCL Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.228Z] COMPANY: "Odigma Consultancy Solutions Limited" | QUERIES: ["Odigma Consultancy Solutions Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.234Z] COMPANY: "Oracle Financial Services Software Limited" | QUERIES: ["Oracle Financial Services Software Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.238Z] COMPANY: "Oil India Limited" | QUERIES: ["Oil India Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.239Z] COMPANY: "Oil Country Tubular Limited" | QUERIES: ["Oil Country Tubular Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.242Z] COMPANY: "Ola Electric Mobility Limited" | QUERIES: ["Ola Electric Mobility Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.243Z] COMPANY: "Olectra Greentech Limited" | QUERIES: ["Olectra Greentech Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.243Z] COMPANY: "Omax Autos Limited" | QUERIES: ["Omax Autos Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.252Z] COMPANY: "Omaxe Limited" | QUERIES: ["Omaxe Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.253Z] COMPANY: "Om Freight Forwarders Limited" | QUERIES: ["Om Freight Forwarders Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.253Z] COMPANY: "OM INFRA LIMITED" | QUERIES: ["OM INFRA LIMITED" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.256Z] COMPANY: "Omnitech Engineering Limited" | QUERIES: ["Omnitech Engineering Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.257Z] COMPANY: "Om Power Transmission Limited" | QUERIES: ["Om Power Transmission Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-10T13:17:21.260Z] COMPANY: "Onelife Capital Advisors Limited" | QUERIES: ["Onelife Capital Advisors Limited" official website] | CANDIDATES: [] | SELECTED: "" | CONFIDENCE: FAILED | TIME: 0ms | REASON: Resolved via readymade-fallback
